categorie;nom_recette;ingredients;preparation;nb_etape
plat;Cheeseburger;"['400 g de viande hachée boeuf/porc ', '4 biscotte émiettées, ou de la chapelure ', '1 oeuf  ', '1 oignon , émincés ', '4 pain pour hamburger s ', 'Poivre  ', 'Sel  ', 'épices selon les goûts ', '4 tranche de gouda  ', 'feuille de laitue  ', '1/2 cuillère à café de moutarde  ', '4 cuillère à soupe de mayonnaise  ', '4 cornichon , coupés en petits cubes ', '1 cuillère à soupe de câpres (facultatif) ', ""Huile d'olive pour la cuisson ""]"; Préparation de la sauce :  Mélanger la mayonnaise, la moutarde, les cornichons et les câpres dans un bol. Garder au frais jusqu'à utilisation.  Préparation des burgers :  Mélanger la chapelure et l’oeuf à la viande hachée.  Ajouter l'oignon et mêler le tout. Assaisonner selon les goûts.  Former 4 grands burgers (ils doivent être au moins aussi larges que le pain).  Dans une grande poêle, faire chauffer de l'huile.  Laisser cuire les burgers 5 min de chaque côté à feu moyen.  Ouvrir les pains, les chauffer quelques secondes au four à micro-ondes.  Sur le fond, poser une tranche de fromage, le burger, la laitue puis la sauce, et enfin le couvercle.  Bon appétit !;11
plat;Lasagnes italiennes maison;"['feuille de lasagnes (selon la taille du plat, environ 6) ', '250 g de boeuf haché  ', '1 grosse boîte de pulpe de tomate  ', '2 carotte  ', '1/2 oignon  ', ""1 gousse d'ail  "", '250 ml de lait  ', '20 g de farine  ', '30 g de parmesan râpé  ', 'Origan  ', 'Muscade  ', ""Huile d'olive & piment d'espelette "", 'Poivre  ', 'Sel  ']"; Préchauffez le four à 200 degrés. (thermostat 6-7) Émincez l'ail, l'oignon et les carottes. Faites les revenir dans l'huile d'olive.  Ajoutez la viande hachée. Salez et poivrez.  Ajoutez la pulpe de tomates, assaisonnez de nouveau. Laissez mijoter 15-20 minutes, à couvercle fermé, puis ajoutez l'origan.  Pour la béchamel, mélangez la farine avec 20 ml d'huile d'olive en fouettant pour éviter les grumeaux. Ajoutez le lait et portez à ébullition.  Remuez régulièrement, pendant quelques minutes.  Salez, poivrez et ajoutez la muscade.  Dans un plat rectangulaire, versez la moitié de la sauce bolognaise puis recouvrez de feuilles de lasagne.  Versez la deuxième moitié de sauce et recouvrez à nouveau de feuilles.  Terminez par une couche de béchamel. Recouvrez de parmesan râpé.  Mettez au four pendant environ 30 minutes, jusqu'à ce que les lasagnes soient dorées.;12
plat;Pâtes à l'italienne;"['500 g de pâtes (spaghetti, tagliatelles ou autres) ', '200 g de jambon fumé  ', '2 tomate  ', '2 poivron  ', '2 oignon  ', ""2 gousse d'ail  "", '2 cuillère à soupe de concentré de tomates  ', '1 cuillère à café de persil haché ', '100 g de fromage râpé  ', 'Sucre  ', 'Huile  ', 'Poivre  ', 'Sel  ']"; Couper en morceaux les oignons, les tomates et les poivrons. Les mettre dans une casserole, et faire frire en ajoutant l'ail écrasé et le persil. Ajouter 1 pincée de sucre (pour tuer l'acidité) et le concentré de tomate. Saler et poivrer. Ajouter le jambon en dès. Dans une autre casserole, mettre de l'eau à bouillir pour cuire les pâtes. Une fois les pâtes cuites, les mélanger avec la sauce. Parsemer de fromage râpé et servir ! ;5
plat;Boeuf lôc lac (Cambodge);"[""250 g de boeuf (de l'aiguillette de préférence) "", 'Sauce tomate concentrée (1 cuillère) ', 'Sauce soja  ', 'Fécule de pomme de terre  ', 'Ail (1 belle gousse) ', 'Poivre  ', 'Sel  ', 'Riz parfumé cuit ']"; Préparation : Couper la viande en cubes (2 cm de côté), et la mettre dans un bol. Ajouter 1 pincée de sel et de poivre, 1 cuillère à café de fécule de pommes de terre, et 3 cuillères à soupe de sauce de soja.  Remuer le tout, et laisser mariner 1 h. Préchauffer un wok, et verser de l'huile dedans. Déposer les morceaux de boeuf, et les retirer de suite. Faire dorer l'ail émincé dans le wok.  Remettre les morceaux de boeuf avec l'ail, retirer du feu.  Verser 1 cuillère de concentré de tomate dans l'huile, ajouter 2 bols de riz cuit, et mélanger. Servir, avec des rondelles d'oignon frais et une petite marinade en ramequin, composée de sel, poivre, et jus de citron vert! Exquis!!!!;10
plat;Currywurst;"['4 saucisse de Francfort  ', '1 cuillère à soupe de moutarde  ', '10 cl de vinaigre  ', '1 cuillère à café de sucre  ', '40 cl de coulis de tomate  ', '2 oignon  ', ""2 cuillère à soupe d'huile d'olive  "", '1 cuillère à soupe de curry  ', 'Sel  ', 'Poivre  ']"; Dans un bol mélangez la moutarde, le vinaigre, le sucre, le sel et le poivre. Ajoutez le coulis de tomate et  remuez bien. Faites revenir l'oignon émincé avec de l'huile puis ajoutez la préparation. Laissez mijoter 5 minutes. Faites griller les saucisses avec un peu d'huile puis coupez-les en gros tronçons. Recouvrez les tronçons de saucisse de la sauce puis saupoudrer de curry en poudre.;4
plat;Gratin de Macaroni et cheveux d'ange;"[""350 g de cheveux d'ange  "", '250 g de macaroni  ', '12 tomate cerise  ', '250 g de béchamel  ', '100 g de fromage râpé ou mozzarella ', ""Huile d'olive  "", 'Beurre  ', '1 oignon  ']"; Préchauffer le four à 210°C (thermostat 7). Faire cuire les cheveux d'anges avec un peu d'huile d'olive et l'oignon. Faire chauffer les macaronis. Une fois que les cheveux d'anges sont bien cuits, les mettre dans un plat à gratin puis rajouter la béchamel, mélanger et rajouter les tomates cerises. Quand les macaronis sont prêts, les rajouter aux cheveux d'ange et béchamel, ajouter le fromage râpée ou la mozzarella. Bien mélanger de nouveau pour qu'il y est de la béchamel partout. Mettre au four juste le temps que le fromage fonde et servir bien chaud ! Bon appétit !;8
plat;Fettuccine à la crème et au fromage;['3/8 tasse de beurre  ', '3/8 tasse de crème 35 % ', '1/4 cuillère de thé de sel ', '1/4 cuillère de thé de poivre ', '3/4 tasse de parmesan râpé  ', '1/4 tasse de cheddar râpé ', '500 g de pâtes fettuccine cuites ']; Dans un bol mettre le beurre en crème.  En battant ajouter peu à peu la crème ainsi que 1/4 cuillère à thé de sel et poivre.  Ajouter 4 cuillères à soupe de parmesan et tout le cheddar et mélanger, mettre en attente.  Mettre les pâtes chaudes dans un bol et verser dessus le mélange au fromage et mélanger.  Servir avec le reste du parmesan au goût.;5
plat;Couscous algérien facile;"['1 kg de tomate fraîches ou en boîte ', '2 poivron  ', '1 kg de carotte  ', '1 kg de courgette fraîches ', '1 paquet de pois chiches secs ', '2 aubergine (facultatifs) ', '1 boîte de semoule grain moyen ', '2 oignon  ', ""Huile d'olive  "", 'épices à couscous  ', '1 noix de beurre  ', 'Harissa  ', '1 oignon en plus, une bonne cuillère à soupe de sucre en poudre, de la cannelle en poudre ', '800 g de boeuf  ', ""800 g d'agneau (ragout ou côtes) "", '6 poule  ']";" La veille, faire gonfler les pois chiches. Réalisation : Faire bien griller le boeuf et l'agneau dans l'huile d'olive et les oignons, et ajouter les aubergines, les courgettes, les tomates, les pois chiches et les carottes; saler et poivrer. Ajouter les épices et 1/2 litre d'eau, et laisser cuire doucement 2 ou 3 h. 1/2 heure avant le repas, ajouter les cuisses de poules Les sauces : Sauce épicée... Recueillir du jus de cuisson dans un bol, et y ajouter une petite cuiller d'harissa Sauce sucrée... Faire revenir l'oignon émincé dans le sucre, laisser bien dorer, ajouter une louche du jus de cuisson et une cuillère à café de cannelle. Pour la graine : Au micro-ondes, c'est très simple et délicieux... Mettre la graine dans un saladier en verre, couvrir d'eau bouillante, et saler. Passer au micro-ondes pendant 5 min. Retirer du four, couvrir avec une assiette, et ajouter du beurre au moment de servir. Pour servir, il est préférable de mettre la viande dans un plat à part.";15
plat;Parmentier de poisson rapide;['2 oignon hachés ', '4 filet de poisson (éventuellement surgelés) ', '1 cuillère à soupe de farine  ', '20 cl de lait  ', '500 g de purée de pommes de terre ', '10 g de beurre  ', '50 g de fromage râpé  ']; Faites cuire les filets de poisson à couvert 2 min au micro-ondes. Emiettez-les. Hachez les oignons et faites-les fondre doucement à la poêle dans un peu de matière grasse. Ajoutez les filets de poisson coupés en petits morceaux, écrasez un peu. Saupoudrez de farine, puis ajoutez le verre de lait, et laissez cuire une dizaine de minutes en écrasant le poisson. Dans un plat beurré, étalez successivement une couche de purée, une couche de poisson et finir par la purée. Saupoudrez de fromage et enfournez à 200°C (thermostat 6-7) pendant 20 min pour gratiner.;6
plat;Papillotes de filets de sabre au curry;"['4 filet de sabre  ', '2 tomate  ', '4 cuillère à café de crème fraîche  ', '1 filet de citron  ', ""Huile d'olive  "", 'Curry  ', 'Poivre  ', 'Sel  ']"; Pelez les tomates et coupez-les en dés. Préchauffez votre four à 180°C (thermostat 6). Roulez les filets de sabre sur eux-mêmes et piquez-les d'un cure-dent pour qu'ils ne se défassent pas. Mettez chacun d'eux sur une feuille de papier aluminium et ajoutez un filet d'huile d'olive et de citron dessus. Salez, poivrez et saupoudrez de curry. Disposez une cuillère à café de crème fraîche sur chaque filet. Garnissez les papillotes avec les dés de tomates. Fermez les feuilles d'aluminium en papillotes et enfournez pour 15 min à 180°C.;7
plat;Coeur de boeuf en ragoût;"['1 coeur de boeuf (ou de veau) ', '30 g de farine  ', ""6 cl d'huile  "", '20 g de beurre  ', '2 oignon  ', '2 carotte  ', '750 g de champignon  ', ""2 gousse d'ail  "", '1 cuillère à soupe de concentré de tomates  ', '2 brin de thym  ', '1 feuille de laurier  ', '20 cl de bouillon  ']"; Peler et émincer l'oignon, piler l'ail. Laver et couper les carottes et les champignons. Couper le coeur en morceaux, puis les passer dans la farine. Dans une poêle, faire dorer la viande avec le beurre et un trait d'huile. Ajouter les légumes émincés (carottes, champignons, oignons) et l'ail pilé. Assaisonnez, puis joindre le concentré de tomates, le bouquet garni et le bouillon. Laisser mijoter 45 minutes. Servir avec des pâtes.;4
plat;Pot-au-feu facile;"['1 kg de viande de boeuf à pot-au-feu (paleron - plat de côtes - gite) ', 'Os à moelle 1 par personne ', '5 carotte  ', '2 poireau  ', '4 rave ou navets ', '2 branche de céleri  ', '1 oignon  ', '4 clou de girofle  ', ""1 gousse d'ail  "", '1 bouquet garni (thym, laurier, persil) ', 'Poivre  ', 'Sel  ']"; Laver, éplucher tous les légumes, et les couper en morceaux assez gros. Piquer l'oignon entier avec les clous de girofle. Faire bouillir 3 litres d'eau, ajouter tous les légumes, puis le bouquet garni, l'ail, sel, poivre puis la viande. Faire cuire le tout pendant environ 2 h 30-3 h, écumer de temps en temps. 1 h avant la fin, ajouter les os à moelle, et mettre du gros sel aux extremités pour conserver la moelle. Egoutter les légumes et la viande, et servir bien chaud avec de la moutarde.;6
plat;lapin en sauce;"[""1 lapin d'environ 1800 g coupé en morceaux "", '150 g de lard gras frais ', '20 g de farine  ', '2 dl de vin blanc  ', '2 dl de bouillon cube ', '4 branche de persil  ', '1 brin de thym  ', '1 feuille de laurier  ', 'Poivre  ', 'Sel  ', '1 orange  ', '6 échalote  ']"; Faire revenir les lardons dans une cocotte avec le lapin. Poudrez avec les 20 g de farine. Remuez. Mouillez avec le vin blanc et le bouillon. Ajoutez thym, persil, laurier, sel et poivre, échalotes.  Laissez mijoter doucement pendant 1h30.  Pressez une orange. Mélangez le jus avec le jus de cuisson pour le déglacer.  Nappez la viande pour servir.  Peut être accompagné de pommes vapeur.;5
plat;Sandwich banh mi;"['1 carotte  ', '1 radis blanc (daikon) ', '2 cuillère à soupe de sucre  ', '1 cuillère à café de sel  ', '20 cl de vinaigre blanc ', '3 fine tranche de porc  ', '1 cuillère à soupe de sauce soja  ', ""1 cuillère à soupe d'huile d'olive  "", '1 pincée de mélange 5 épices  ', ""2 gousse d'ail  "", '1 pincée de sel  ', '1 pincée de poivre  ', '1/2 baguette  ', '1 cuillère à soupe de moutarde douce ', '15 g de pâté de foie  ', '1/2 concombre  ', '1/2 piment rouge ', '1/2 piment vert  ', 'Coriandre fraîche ']"; Laver et éplucher la carotte et le radis. Les couper en bâtonnets.  Placer les bâtonnets dans un saladier avec le sel et laisser dégorger 30 minutes.  Rincer les bâtonnets à l'eau claire.  Placer les bâtonnets dans un bocal et couvrir d'eau tiède et de vinaigre blanc. Ajouter le sucre et laisser reposer 24h.  Dans un saladier, arroser les tranches de porc avec la sauce soja. Ajouter l'huile d'olive, le mélange 5 épices, l'ail haché, saler et poivrer. Bien mélanger pour couvrir les tranches de porc et laisser mariner 12h au frais.  Cuire les tranches de porc dans une poêle antiadhésive non graissée.  Laver et couper en fines rondelles le concombre.  Couper les poivrons en fines rondelles et ciseler la coriandre.  Ouvrir la baguette dans le sens de la longueur, badigeonner un côté de moutarde et l'autre de pâté de foie. Disposer les tranches de porc et alterner avec des rondelles de concombre. Ajouter les bâtonnets de légumes, arroser d'un filet de sauce soja et parsemer de piment et de coriandre.  Refermer la baguette et c'est prêt !;10
plat;paupiettes a la sauce tomate;"[""4 paupiette de porc (ou de veau mais c'est un peu plus cher ) "", '140 g de concentré de tomates  ', '2 oignon  ', '1/2 bouillon cube ', 'Herbes de Provence  ', 'Coriandre  ', 'Poivre  ', 'Sel  ', '5 g de beurre  ']"; Emincer les oignons, les faire revenir dans un faitout avec une noisette de beurre.  Ajouter les paupiettes et les faire dorer sur tous les côtés.  Puis ajouter le concentré de tomates, et le diluer avec suffisamment d'eau pour que le niveau atteigne les 3/4 des paupiettes. Enfin, mettre les herbes de Provence, quelques graines de coriandre (4/5), du sel, du poivre, et émietter le 1/2 bouillon cube.  Couvrir et laisser mijoter 45 min a feu doux.;5
plat;Gratin de coquillettes au jambon;"['400 g de coquillettes (ou autres) ', '2 cervelas (facultatif) ', '1 paquet de jambon  ', '100 g de gruyère râpé  ', '3 oeuf  ', '15 cl de lait  ', '50 cl de crème fraîche  ', 'Sel  ', 'Muscade  ', '20 g de beurre  ', ""1 cuillère à soupe d'huile  ""]";" Faire cuire les coquillettes dans de l'eau bouillante salée et huilée, selon le temps indiqué sur le paquet.  Les égoutter, les rincer ensuite à l'eau froide dans une passoire, puis les égoutter à nouveau. Pendant la cuisson des pâtes, ôter la peau des cervelas, les couper en deux dans le sens de la longueur, puis en tranches fines. Casser les oeufs séparément dans une tasse, puis bien les battre dans un bol avec le lait et la crème; assaisonner.  Beurrer un moule et y disposer successivement les pâtes, le cervelas, les allumettes de jambon et saupoudrer de fromage râpé.  Napper avec le mélange lait-crème-oeufs et disperser quelques morceaux de beurre.  Faire gratiner au four préchauffé pendant 20 min à 220°C (th 7-8).";7
