categorie;nom_recette;ingredients;preparation;nb_etape
dessert;Gaufres picardes;['30 g de levure de boulanger (fraîche de préférence) ', '1 l de lait  ', '500 g de farine  ', '4 oeuf  ', '2 pincée de sel  ', '1 sachet de sucre vanillé  ', '1 cuillère à soupe de sucre  ', '150 g de beurre fondu ']; Faire tiédir le lait, dans un bol, dissoudre la levure avec un peu de lait tiède. Dans un grand saladier, mettre la farine, ajouter la levure dissoute, les 4 jaunes d'oeufs (réserver les blancs), les deux pincées de sel, le sachet de sucre vanillé et la cuillère à soupe de sucre. Mélanger et ajouter le lait tiède petit à petit pour ne pas former de grumeaux. Une fois tout le lait ajouté, s'assurer que la pâte est lisse (au besoin, utiliser un batteur électrique). Faire fondre le beurre et l'ajouter à la préparation. Laisser reposer dans un endroit pas trop frais, la pâte doit monter. Juste avant de commencer les gaufres, battre les blancs en neige bien ferme, les ajouter délicatement à la pâte pour ne pas la faire trop redescendre. Ensuite, il n'y a plus qu'à faire chauffer le gaufrier... Le beurre est en grandes quantités, mais évite d'avoir à huiler le gaufrier entre chaque gaufre... On peut le remplacer par une bonne quantité de crème fraîche (non allégée), les gaufres seront encore meilleures! Ne pas hésiter à bien battre la pâte, elle ne montera que mieux...;7
dessert;Flan aux Abricots maison ;['10 abricot  ', '2 oeuf  ', '1/2 l de lait  ', '75 g de sucre  ', '45 g de maïzena  ', '1 gousse de vanille  ']; Préchauffez le four Th 6 (180°C).  Faire bouillir le lait avec la gousse de vanille fendue.  Dans une jatte mélangez la Maïzena etle sucre puis ajoutez les oeufs jusqu'à obtenir une pâte bien homogène. Ajoutez à cette préparation le lait bouillant petit à petit sans cesser de remuer. Reversez le tout dans la casserole et faites cuire à feu doux pendant 2 mn sans cesser de remuer.  Lavez les abricots et coupez-les en deux et tapissez-en le fond du moule.  Versez la préparation sur les abricots (sans la gousse de vanille) et mettre au four 40 mn.  Une fois le flan cuit, le sortir du four et mettre le four en position grill. Saupoudrez le flan de sucre et remettre le flan 3 mn le temps qu'il caramélise.;6
dessert;Tarte aux bananes;"['200 g de pâte feuilletée  ', '6 banane  ', '10 cl de crème  ', '2 cuillère à soupe de farine  ', ""3 jaune d'oeuf  "", '150 g de sucre  ', '5 cl de rhum  ', '2 cuillère à soupe de sucre glace  ', ""3 cuillère à soupe de marmelade d'abricot  ""]"; Préchauffez le four à 180°C (thermostat). Etalez la pâte dans un moule à tarte et faites cuire à blanc 15 minutes.  Saupoudrez le fond de la tarte de 50 g de sucre semoule.  Coupez la moitié des bananes en rondelles et écrasez l'autre moitié.  Mélangez la crème, le reste de sucre, les trois jaunes d'oeufs, la farine et 4 cl de rhum. Battez bien. Incorporez la purée de bananes et nappez-en le fond de tarte. Disposez dessus les rondelles de bananes restantes. Délayez la marmelade d'abricots avec le reste de rhum et nappez-en le dessus de la tarte. Enfournez pour 20 minutes de cuisson. Saupoudrez de sucre glace puis passez 2 minutes sous le gril du four.;7
dessert;Flan coco antillais;['1 boîte de lait de coco  ', '1 boîte de lait concentré sucré  ', '1 boîte de lait concentré non sucré  ', '3 oeuf  ', '1 cuillère à café de vanille liquide ', '1/2 citron vert  ', 'Caramel liquide ', '1 rhum  ', 'Cannelle  ', '50 g de noix de coco rapée  ']; Préchauffez le four th.6 (180°C). Battez les oeufs en omelette, ajoutez les 3 laits, le zeste du citron vert râpé, la vanille liquide, cannelle, rhum, coco et mélangez bien le tout. Tapissez un moule à manqué (en verre de péférence), de caramel liquide. Versez la préparation et mettez à cuire au bain marie dans le four. Laissez refroidir et mettez au réfrigérateur.;4
dessert;Compote de pommes miel - cannelle;['2 pomme  ', '2 cuillère à café de miel  ', '2 cuillère à soupe de crème liquide allégée ', 'Cannelle  ', '10 g de beurre  ']; Coupez les pommes en petits dés, les mettre à cuire dans le beurre.  Ajoutez le miel et la crème quand elles sont dorées.  Ajoutez la cannelle selon votre goûts.  Laissez mijoter encore 5 mn.  Passez le tout au mixer, servez dans des jolis verres et mettre deux heures au frais.  C'est prêt !;6
dessert;Petits flans à la vanille simples;['50 cl de lait  ', '3 oeuf  ', '1 gousse de vanille  ', '100 g de sucre en poudre  ']; Dans une casserole, faire chauffer le lait avec la gousse de vanille coupée dans la longueur (bien gratter l'intérieur de la gousse pour avoir un maximum de goût).  Dans un saladier, mélanger les oeufs et le sucre. Y ajouter le lait petit à petit.  Répartir la préparation dans 6 moules. Les disposer dans un plat et verser de l'eau chaude jusqu'à mi-hauteur des moules.  Cuire 30 min à 150°C. Laisser refroidir et mettre au réfrigérateur.;5
dessert;Trifle;"['Biscuit à charlotte (entre 5 et 10 suivant le goût) ', 'Fruits frais ou en boîte : bananes, papayes, ananas, fraises, framboises, etc. (250 g à 500 g suivant la taille de votre plat) ', 'Gelée de fruits (que vous pourrez trouver chez Marks & Spencer ou préparer vous-même. Suivez les indications sur la boîte) ', 'Sherry ou du porto assez pour arroser vos biscuits ', 'Crème anglaise ou ""custard"" bien épaisse (un demi-litre) ', '15 cl de crème fraîche épaisse  ']"; Dans un plat rond assez profond en verre de préférence (très joli à voir), étalez les biscuits sur le fond et arrosez de sherry. Placez les fruits sur le fond, en essayant de faire des décorations. Si vous avez réussi a trouver de la gelée anglaise, il vous faudra la faire fondre dans de l'eau bouillante en respectant les quantités recommandées (important sinon elle ne prendra pas). Couvrir les fruits avec le liquide et mettre au réfrigérateur pendant 5 h environ ou jusqu'à ce que votre gelée soit prise. Faire votre crème anglaise épaisse et laisser refroidir. Avec un fouet y ajouter la crème épaisse petit à petit. Couvrir votre trifle et laisser au froid jusqu'au moment de servir. Enjoy !!!    ;6
dessert;Bananes au lait de coco et perles de tapioca;['8 banane mûres, pelées coupées en deux ', '250 g de sucre  ', '125 g de tapioca  ', '3 petite boîte de lait de coco  ', '1 sachet de vanille  ', 'Cacahuète grillée et pilées ']; Faire tremper les perles de tapioca  dans l'eau pendant 20 minutes. Egouttez et les mettre de côté. Saupoudrer les bananes avec le sucre. Verser le contenu de deux boîtes de lait de coco dans une casserole, faites  chauffer.  Aux premières ébullitions, rajouter les perles de tapioca. Bien mélanger et laisser cuire pendant 15 minutes. Lorsque les perles de tapioca sont devenues toutes transparentes, ajouter les bananes et le sucre. Faites cuire encore un peu plus de 10 minutes. Eteindre le feu et ajouter la dernière boîte de lait de coco, remuer. Servir saupoudré de cacahuètes grillées et pilées.;7
dessert;Muffins au citron;['230 g de farine  ', '110 g de sucre  ', '1 cuillère à soupe de levure chimique  ', '1 cuillère à café de sel  ', '1 oeuf  ', '8 cl de beurre fondu ', 'Citron  ', '15 cl de lait  ', 'zeste de citron  ']; Préchauffez le four à 200°C (thermostat 6-7). Mélangez la farine, le sucre, la levure et le sel et creusez un puits au centre. Battez l'oeuf dans un autre bol. Ajoutez-y le beurre fondu, le lait, le zeste et le jus. Versez cette préparation dans le puits et remuez. Versez dans des moules à muffins puis enfournez pour 20 minutes de cuisson.;5
dessert;Ghribia de Maghnia;"['250 g de farine  ', '40 g de sucre glace  ', '1 cuillère à soupe de sésame  ', '1 pincée de sel  ', '15 cl de beurre fondu ', ""7.5 cl d'huile  "", '1/2 sachet de levure chimique  ', 'Cannelle (pour décorer) ']"; Mettre tous les ingrédients dans un récipient (sauf la cannelle). Mélanger énergiquement. La pâte est friable, un peu comme une pâte à crumble, une pâte farineuse. C'est normal et pour savoir si elle est manipulable, essayer de faire un rocher au creux de la paume de la main. Même si celui-ci n'est pas lisse et bien rond, il doit juste se tenir (faites le test, pour voir si vous arrivez à faire ça et posez-le sur une plaque. A partir du moment ou vous y arrivez > c'est à dire, un rocher qui se tient, c'est que la pâte est prête, sinon ajouter 1 cuillère à café d'huile).  Attention, n'ajouter pas d'eau ou de lait, car les ghribias sont des gâteaux qui doivent avoir une texture particulière. C'est d'ailleurs une de leur particularité. Ajouter de l'eau ou du lait changerait le résultat final. Faire les rochers : 3 à 4 cm de large et 3 cm de haut (faites-les plus large que haut sinon à la cuisson la forme ne sera pas jolie). Laisser au moins 2 centimètres entre chaque gâteau car ils gonflent et s'étalent un peu. Une fois les gâteaux formés, saupoudrer d'un peu de cannelle.  Faire cuire à 180°C (thermostat 6) pendant 8 à 12 minutes, jusqu'à ce que les gâteaux soit bien dorés. La durée de cuisson dépend de la taille du four, donc surveiller les ghribias.  Comme les griwachs de Maghnia, ils accompagneront très bien un thé à la menthe !;7
dessert;Mousse au chocolat sans oeufs;"['500 g de chocolat noir  ', '1 l de crème liquide entière (min 30% mg) ', '1 grande cuillère de cointreau  ', ""zeste d'orange  ""]"; Faire fondre le chocolat en bain-marie. Une fois fondu, y rajouter la moitié de la crème fraîche et bien mélanger. Laisser refroidir. Une fois refroidi, ajouter le zeste d'orange, le cointreau et le reste de la crème fraîche qui a été bien battue à la machine auparavant. Mettre dans un grand bol au frigo pour au moins 1 heure (attention ne pas remuer une fois au frigo!).;5
dessert;Pâte à crèpes moelleuse riche en oeufs;"['250 g de farine  ', '60 g de sucre  ', '6 oeuf  ', ""8 cl d'huile  "", '80 g de beurre  ', '75 cl de lait  ', '1 cuillère à soupe de rhum  ']"; Dans l'ordre des ingrédients, dans un saladier tamiser la farine avec le sucre, puis les œufs, un à un battu en omelette. Bien mélanger. Ajouter l'huile, faire fondre le beurre juste tiède, puis l'incorporer. Finir avec le lait petit à petit, ajouter l'alcool. Laisser reposer une heure mais cela n'est pas obligatoire pour que les crêpes soient moelleuses, avec ou sans le repos, elles sont aussi bonnes. Bon appétit.;6
dessert;Tarte d'été aux abricots;"['1 pâte sablée  ', ""600 g d'abricot (bien mûrs de préférence) "", '4 cuillère à soupe de farine  ', '4 cuillère à soupe de sucre  ', 'Cassonade  ']"; Sortez la pâtes sablée, déroulez-la et étalez-la dans un plat à tarte (avec son papier sulfurisé, ou bien en l'enlevant et en prenant le soin de beurrer le moule avant). Etalez dans le fond de la pâte, le mélange de 4 cuillères à soupes (rases) de farine et de sucre. Lavez les abricots et coupez-les en 4 (ou en 6 si les abricots sont assez gros). Disposez les abricots sur le fond de tarte composé du mélange sucre/farine. Mieux vaut disposer les abricots en mettant le coté peau à toucher la pâte afin d'éviter que la tarte soit détrempée. Parsemez la tarte d'un peu de cassonade. Enfournez pour 45 minutes à 200°C (thermostat 6-7). Dégustez la tarte tiède ou froide !;7
dessert;Tarte moelleuse aux pommes (sans pâte);['150 g de farine  ', '150 g de sucre  ', '3 oeuf  ', '50 cl de lait  ', '2 cuillère à soupe de rhum  ', '1 sachet de sucre vanillé  ', '40 g de beurre fondu ', '500 g de pomme (environ 3 pommes selon le plat) ']; Tourner le sucre en mousse avec les oeufs. Ajouter la farine, peu à peu, en remuant, puis le lait, le sucre vanillé, le rhum et le beurre fondu. Beurrer un moule à tarte, y installer les pommes pelées et coupées en six, et les recouvrir de la pâte. Faire cuire 30 min, à thermostat 7/8 ou 210°C.;4
dessert;Gaufres de Bruxelles;['125 g de farine  ', '5 oeuf  ', '1 cuillère à café de sucre fin  ', '25 cl de lait  ', '1/2 gousse de vanille  ', '75 g de beurre  ', 'Sel  ', 'Sucre glace  ', '1 gaufre épaisses à grandes alvéoles, format intérieur approximatif du fer pour 1 gaufre 8,5 cm x 5,5 cm '];" Tamiser la farine. Séparer les jaunes et les blancs des oeufs en ne gardant que 4 blancs. Faire fondre légèrement le beurre au bain-marie; il doit être liquide et à peine tiède. Couper la gousse de vanille dans sa longueur et récupérer les graines. Mélanger la farine, les cinq jaunes d'oeufs, le sucre fin, les graines de vanille, une pincée de sel, le lait et le beurre fondu. Battre les 4 blancs d'oeufs en neige très ferme. Incorporer les blancs en neige à la préparation. A faire très délicatement afin de ne pas briser la mousse. Laisser reposer durant 45 minutes bien à couvert. La pâte doit être un peu moins liquide qu'une pâte à crêpe. Cuire les gaufres dans un fer bien chaud. Dès que la ou les portions de pâte sont versées, il faut fermer le gaufrier et le renverser de suite pour avoir des gaufres régulières et gonflées. Aussitôt que la gaufre est dorée sur les deux faces, la sortir du fer, la saupoudrer de sucre glace et servir très chaud.";12
dessert;Mousse au chocolat onctueuse;['250 g de chocolat noir en tablette ', '6 oeuf  ', '8 grosse cuillère à soupe de fromage blanc ou 3 yaourts ', '100 g de sucre  ', '3 feuille de gélatine (facultatif) '];" Casser les oeufs dans deux grands saladiers en séparant les blancs des jaunes (1 saladier par couleur).  Ajouter aux jaunes le sucre (doser suivant les goûts et l'accompagnement prévu) et battre jusqu'à ce que ça mousse (environ 5 mn).  Ajouter ensuite le fromage blanc (ou yaourts).  Dans deux cuillers à soupe d'eau, mettre à ramollir les feuilles de gélatine.  Faire fondre le chocolat (au micro-ondes, c'est le plus pratique: simplement cassé en carreaux et humidifié d'une cuiller à soupe d'eau, 5 mn sur ""décongélation"".) Battre vigoureusement pour éliminer les paillettes une fois qu'il est fondu et l'ajouter au saladier ""jaunes"".  Battre les blancs d'oeufs en neige très ferme.  Ajouter rapidement les feuilles de gélatine au saladier ""jaunes"" (si besoin, faire fondre sur le feu, dans une petite casserole, les feuilles dans un peu d'eau en remuant vigoureusement si les feuilles sont trop dures).  Y ajouter les blancs, petit à petit, délicatement.  Avant de mettre la préparation au moins deux heures au frigo, la changer de récipient (ça permet d'être sûr que la préparation est bien mélangée, et puis c'est plus joli, présenté dans un saladier propre, ou des petits ramequins).";9
